age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
35,services,married,basic,no,no,telephone,may,thu,95,2,999,0,nonexistent,no
57,blue-collar,divorced,university,no,no,telephone,may,thu,100,5,999,0,nonexistent,no
44,technician,divorced,unknown,no,yes,telephone,may,thu,233,2,999,0,nonexistent,no
45,management,married,university,yes,no,telephone,may,thu,4,3,999,0,nonexistent,no
57,services,married,basic,no,no,telephone,may,thu,43,2,999,0,nonexistent,no
38,blue-collar,married,basic,no,no,telephone,may,thu,21,9,999,0,nonexistent,no
52,self-employed,single,university,yes,no,telephone,may,thu,169,2,999,0,nonexistent,no
60,retired,divorced,high_school,yes,no,telephone,may,thu,223,2,999,0,nonexistent,no
42,blue-collar,married,basic,no,no,telephone,may,thu,92,3,999,0,nonexistent,no
41,technician,married,university,no,no,telephone,may,thu,112,2,999,0,nonexistent,no
37,blue-collar,married,basic,no,no,telephone,may,thu,383,3,999,0,nonexistent,no
44,blue-collar,single,basic,no,no,telephone,may,thu,122,2,999,0,nonexistent,no
30,technician,married,university,no,no,telephone,may,thu,390,3,999,0,nonexistent,no
44,blue-collar,married,basic,no,no,telephone,may,thu,116,2,999,0,nonexistent,no
46,blue-collar,married,basic,no,no,telephone,may,thu,246,3,999,0,nonexistent,no
36,services,married,high_school,yes,no,telephone,may,thu,399,4,999,0,nonexistent,no
35,technician,single,university,yes,no,telephone,may,thu,170,2,999,0,nonexistent,no
38,admin,married,high_school,no,no,telephone,may,thu,179,5,999,0,nonexistent,no
43,blue-collar,married,basic,no,no,telephone,may,thu,200,2,999,0,nonexistent,no
47,services,single,high_school,no,no,telephone,may,thu,37,3,999,0,nonexistent,no
34,blue-collar,married,basic,no,no,telephone,may,thu,466,2,999,0,nonexistent,no
53,entrepreneur,married,university,yes,no,telephone,may,thu,303,3,999,0,nonexistent,no
20,entrepreneur,single,high_school,no,no,telephone,may,thu,598,3,999,0,nonexistent,no
41,blue-collar,married,university,yes,no,telephone,may,thu,120,5,999,0,nonexistent,no
40,blue-collar,single,basic,no,no,telephone,may,thu,201,2,999,0,nonexistent,no
36,admin,married,high_school,yes,no,telephone,may,thu,103,3,999,0,nonexistent,no
30,blue-collar,married,basic,no,no,telephone,may,thu,126,3,999,0,nonexistent,no
38,admin,married,high_school,yes,no,telephone,may,thu,191,2,999,0,nonexistent,no
30,management,married,university,yes,no,telephone,may,thu,117,2,999,0,nonexistent,no
52,housemaid,married,university,yes,no,telephone,may,thu,64,1,999,0,nonexistent,no
38,admin,married,high_school,yes,no,telephone,may,thu,260,5,999,0,nonexistent,no
30,admin,married,high_school,yes,no,telephone,may,fri,110,4,999,0,nonexistent,no
48,admin,married,university,yes,no,telephone,may,fri,211,2,999,0,nonexistent,no
60,technician,married,university,yes,no,telephone,may,fri,175,5,999,0,nonexistent,no
29,admin,single,high_school,no,no,telephone,may,fri,132,5,999,0,nonexistent,no
55,technician,married,basic,unknown,unknown,telephone,may,fri,130,2,999,0,nonexistent,no
39,management,married,high_school,no,no,telephone,may,fri,205,1,999,0,nonexistent,no
32,technician,married,university,yes,no,telephone,may,fri,93,5,999,0,nonexistent,no
30,blue-collar,married,basic,no,no,telephone,may,fri,371,1,999,0,nonexistent,no
27,blue-collar,married,university,no,yes,telephone,may,fri,357,1,999,0,nonexistent,no
54,admin,married,university,no,no,telephone,may,fri,847,1,999,0,nonexistent,no
51,services,married,high_school,yes,no,telephone,may,fri,57,2,999,0,nonexistent,no
37,self-employed,married,basic,yes,yes,telephone,may,fri,24,1,999,0,nonexistent,no
33,management,married,university,no,yes,telephone,may,fri,70,1,999,0,nonexistent,no
30,blue-collar,married,basic,yes,no,telephone,may,fri,198,1,999,0,nonexistent,no
45,management,married,basic,yes,no,telephone,may,fri,100,1,999,0,nonexistent,no
39,unemployed,single,basic,yes,no,telephone,may,fri,254,1,999,0,nonexistent,no
42,blue-collar,married,basic,no,no,telephone,may,fri,134,2,999,0,nonexistent,no
46,admin,married,university,yes,yes,telephone,may,fri,375,2,999,0,nonexistent,no
43,admin,married,university,no,no,telephone,may,fri,266,1,999,0,nonexistent,no
47,unemployed,married,high_school,yes,no,telephone,may,fri,237,1,999,0,nonexistent,no
39,admin,married,basic,no,no,telephone,may,fri,127,1,999,0,nonexistent,no
31,entrepreneur,single,basic,no,no,telephone,may,fri,341,1,999,0,nonexistent,no
46,unknown,married,basic,no,no,telephone,may,fri,232,1,999,0,nonexistent,no
27,services,single,high_school,no,no,telephone,may,fri,75,1,999,0,nonexistent,no
27,services,single,high_school,no,no,telephone,may,fri,280,1,999,0,nonexistent,no
26,admin,married,high_school,yes,yes,telephone,may,fri,2462,1,999,0,nonexistent,no
33,blue-collar,married,basic,yes,yes,telephone,may,fri,1132,2,999,0,nonexistent,yes
31,admin,married,high_school,no,no,telephone,may,fri,172,1,999,0,nonexistent,no
36,management,married,basic,no,no,telephone,may,fri,117,2,999,0,nonexistent,no
40,blue-collar,divorced,basic,no,no,telephone,may,fri,25,1,999,0,nonexistent,no
36,blue-collar,single,basic,no,no,telephone,may,fri,136,1,999,0,nonexistent,no
56,services,married,high_school,no,no,telephone,may,fri,331,1,999,0,nonexistent,no
32,blue-collar,married,high_school,yes,no,telephone,may,fri,109,1,999,0,nonexistent,no
41,technician,married,high_school,no,no,telephone,may,fri,257,6,999,0,nonexistent,no
51,blue-collar,married,basic,no,no,telephone,may,fri,202,1,999,0,nonexistent,no
35,admin,married,university,yes,yes,telephone,may,fri,95,2,999,0,nonexistent,no
59,admin,married,university,no,yes,telephone,may,fri,186,1,999,0,nonexistent,no
24,services,single,high_school,no,no,telephone,may,fri,377,1,999,0,nonexistent,no
30,blue-collar,single,basic,yes,no,telephone,may,fri,322,1,999,0,nonexistent,no
25,technician,single,university,yes,yes,telephone,may,fri,156,2,999,0,nonexistent,no
36,unemployed,single,basic,no,no,telephone,may,fri,544,1,999,0,nonexistent,no
33,blue-collar,single,high_school,no,no,telephone,may,fri,164,5,999,0,nonexistent,no
33,management,single,university,no,no,telephone,may,fri,261,1,999,0,nonexistent,no
29,admin,married,high_school,no,no,telephone,may,fri,215,2,999,0,nonexistent,no
27,services,single,high_school,no,no,telephone,may,fri,108,2,999,0,nonexistent,no
44,admin,married,high_school,yes,no,telephone,may,fri,142,2,999,0,nonexistent,no
37,housemaid,married,high_school,no,yes,telephone,may,fri,106,1,999,0,nonexistent,no
25,admin,single,high_school,yes,no,telephone,may,fri,111,2,999,0,nonexistent,no
34,technician,married,university,yes,yes,telephone,may,fri,224,3,999,0,nonexistent,no
34,technician,married,university,no,yes,telephone,may,fri,388,2,999,0,nonexistent,no
56,blue-collar,married,basic,no,no,telephone,may,fri,342,1,999,0,nonexistent,no
40,unemployed,married,basic,yes,yes,telephone,may,fri,316,3,999,0,nonexistent,no
58,blue-collar,married,basic,no,no,telephone,may,fri,76,2,999,0,nonexistent,no
30,technician,married,university,yes,no,telephone,may,fri,253,1,999,0,nonexistent,no
32,admin,married,high_school,no,no,telephone,may,fri,129,1,999,0,nonexistent,no
34,admin,married,high_school,yes,yes,telephone,may,fri,20,1,999,0,nonexistent,no
44,admin,married,basic,no,no,telephone,may,fri,163,2,999,0,nonexistent,no
50,blue-collar,married,basic,unknown,unknown,telephone,may,fri,193,2,999,0,nonexistent,no
42,admin,divorced,university,yes,no,telephone,may,fri,125,3,999,0,nonexistent,no
27,admin,single,high_school,yes,no,telephone,may,fri,137,2,999,0,nonexistent,no
29,management,single,university,no,no,telephone,may,fri,118,1,999,0,nonexistent,no
53,admin,married,university,yes,no,telephone,may,fri,231,2,999,0,nonexistent,no
29,management,single,university,yes,no,telephone,may,fri,174,1,999,0,nonexistent,no
55,admin,divorced,university,yes,no,telephone,may,fri,412,1,999,0,nonexistent,no
37,blue-collar,single,high_school,no,no,telephone,may,fri,79,1,999,0,nonexistent,no
52,self-employed,married,university,no,no,telephone,may,fri,61,1,999,0,nonexistent,no
28,admin,single,university,yes,no,telephone,may,fri,286,5,999,0,nonexistent,no
33,management,single,university,yes,yes,telephone,may,fri,274,2,999,0,nonexistent,no
45,services,married,high_school,no,no,telephone,may,fri,182,1,999,0,nonexistent,no
43,blue-collar,single,basic,yes,no,telephone,may,fri,551,2,999,0,nonexistent,no
35,admin,married,high_school,yes,no,telephone,may,fri,1080,5,999,0,nonexistent,no
56,admin,married,university,no,no,telephone,may,fri,1461,2,999,0,nonexistent,no
43,technician,single,university,no,no,telephone,may,fri,98,3,999,0,nonexistent,no
55,unemployed,single,basic,unknown,unknown,telephone,may,fri,147,7,999,0,nonexistent,no
29,unknown,married,university,unknown,unknown,telephone,may,fri,282,2,999,0,nonexistent,no
31,services,married,high_school,yes,no,telephone,may,fri,332,2,999,0,nonexistent,no
39,admin,single,university,no,no,telephone,may,fri,94,1,999,0,nonexistent,no
56,admin,married,high_school,yes,no,telephone,may,fri,49,1,999,0,nonexistent,no
33,admin,divorced,university,no,yes,telephone,may,fri,128,1,999,0,nonexistent,no
37,self-employed,single,university,yes,no,telephone,may,fri,179,2,999,0,nonexistent,no
58,entrepreneur,married,university,no,no,telephone,may,fri,107,4,999,0,nonexistent,no
36,technician,single,university,no,no,telephone,may,fri,180,3,999,0,nonexistent,no
29,blue-collar,single,high_school,no,no,telephone,may,fri,44,3,999,0,nonexistent,no
56,services,married,high_school,yes,no,telephone,may,fri,26,2,999,0,nonexistent,no
33,admin,married,high_school,yes,no,telephone,may,fri,179,2,999,0,nonexistent,no
30,technician,married,university,no,yes,telephone,may,fri,393,2,999,0,nonexistent,no
26,admin,single,high_school,yes,no,telephone,may,fri,161,2,999,0,nonexistent,no
34,admin,single,basic,no,no,telephone,may,fri,1178,4,999,0,nonexistent,no
33,management,married,high_school,yes,no,telephone,may,fri,178,2,999,0,nonexistent,no
34,admin,single,high_school,no,no,telephone,may,fri,176,2,999,0,nonexistent,no
27,services,married,basic,yes,no,telephone,may,fri,162,2,999,0,nonexistent,no
44,technician,single,university,no,no,telephone,may,fri,182,3,999,0,nonexistent,no
59,retired,married,basic,no,no,telephone,may,fri,260,4,999,0,nonexistent,no
38,technician,single,university,no,no,telephone,may,fri,214,2,999,0,nonexistent,no
48,admin,married,basic,no,yes,telephone,may,fri,145,3,999,0,nonexistent,no
50,blue-collar,divorced,basic,no,no,telephone,may,fri,878,3,999,0,nonexistent,no
35,self-employed,married,university,no,no,telephone,may,fri,268,2,999,0,nonexistent,no
32,management,married,high_school,yes,no,telephone,may,fri,119,2,999,0,nonexistent,no
38,blue-collar,married,high_school,no,no,telephone,may,fri,18,7,999,0,nonexistent,no
25,self-employed,single,university,unknown,unknown,telephone,may,fri,317,2,999,0,nonexistent,no
31,admin,married,university,no,no,telephone,may,fri,255,2,999,0,nonexistent,no
39,housemaid,married,basic,yes,yes,telephone,may,fri,83,3,999,0,nonexistent,no
37,blue-collar,married,basic,yes,yes,telephone,may,fri,268,3,999,0,nonexistent,no
42,admin,married,basic,yes,no,telephone,may,fri,164,8,999,0,nonexistent,no
54,technician,married,unknown,no,no,telephone,may,fri,111,2,999,0,nonexistent,no
40,admin,married,high_school,no,no,telephone,may,fri,83,3,999,0,nonexistent,no
37,technician,married,university,yes,no,telephone,may,fri,834,9,999,0,nonexistent,no
36,blue-collar,married,basic,no,no,telephone,may,fri,291,4,999,0,nonexistent,no
43,blue-collar,married,basic,yes,yes,telephone,may,mon,149,6,999,0,nonexistent,no
39,blue-collar,divorced,basic,no,no,telephone,may,mon,40,3,999,0,nonexistent,no
29,blue-collar,married,university,yes,no,telephone,may,mon,79,6,999,0,nonexistent,no
38,blue-collar,married,basic,yes,no,telephone,may,mon,836,4,999,0,nonexistent,no
33,unemployed,married,university,yes,no,telephone,may,mon,129,2,999,0,nonexistent,no
59,retired,married,university,no,no,telephone,may,mon,92,4,999,0,nonexistent,no
55,admin,married,high_school,yes,yes,telephone,may,mon,62,2,999,0,nonexistent,no
55,admin,divorced,university,yes,no,telephone,may,mon,38,4,999,0,nonexistent,no
54,services,married,basic,yes,no,telephone,may,mon,566,7,999,0,nonexistent,no
32,admin,single,university,no,no,telephone,may,mon,409,2,999,0,nonexistent,no
41,admin,divorced,high_school,no,no,telephone,may,mon,177,4,999,0,nonexistent,no
43,management,married,basic,no,no,telephone,may,mon,189,1,999,0,nonexistent,no
42,blue-collar,married,university,yes,no,telephone,may,mon,186,1,999,0,nonexistent,no
33,management,married,university,no,no,telephone,may,mon,405,3,999,0,nonexistent,no
29,student,single,high_school,no,no,telephone,may,mon,57,8,999,0,nonexistent,no
34,blue-collar,married,basic,yes,no,telephone,may,mon,102,1,999,0,nonexistent,no
32,blue-collar,married,university,no,no,telephone,may,mon,202,1,999,0,nonexistent,no
39,blue-collar,divorced,high_school,no,no,telephone,may,mon,281,1,999,0,nonexistent,no
36,technician,married,university,yes,yes,telephone,may,mon,486,1,999,0,nonexistent,no
44,blue-collar,married,basic,no,no,telephone,may,mon,49,2,999,0,nonexistent,no
40,housemaid,single,university,no,yes,telephone,may,mon,539,1,999,0,nonexistent,no
56,entrepreneur,married,basic,no,no,telephone,may,mon,820,1,999,0,nonexistent,no
48,unemployed,married,high_school,yes,yes,telephone,may,mon,283,6,999,0,nonexistent,no
39,technician,married,university,yes,no,telephone,may,mon,101,2,999,0,nonexistent,no
41,admin,married,university,yes,yes,telephone,may,mon,77,2,999,0,nonexistent,no
30,technician,single,university,no,no,telephone,may,mon,480,1,999,0,nonexistent,no
38,blue-collar,married,university,no,no,telephone,may,mon,393,1,999,0,nonexistent,no
36,blue-collar,single,basic,yes,no,telephone,may,mon,379,2,999,0,nonexistent,no
36,technician,married,high_school,yes,no,telephone,may,mon,162,1,999,0,nonexistent,no
41,blue-collar,married,basic,no,no,telephone,may,mon,457,4,999,0,nonexistent,no
34,blue-collar,single,basic,yes,no,telephone,may,mon,891,1,999,0,nonexistent,no
50,blue-collar,married,high_school,no,no,telephone,may,mon,326,1,999,0,nonexistent,no
33,technician,married,basic,no,no,telephone,may,mon,154,2,999,0,nonexistent,no
37,blue-collar,divorced,basic,yes,no,telephone,may,mon,391,1,999,0,nonexistent,no
47,admin,divorced,university,yes,no,telephone,may,mon,256,4,999,0,nonexistent,no
30,admin,single,high_school,unknown,unknown,telephone,may,mon,139,1,999,0,nonexistent,no
30,admin,single,high_school,no,no,telephone,may,mon,577,1,999,0,nonexistent,no
48,blue-collar,married,basic,yes,no,telephone,may,mon,529,2,999,0,nonexistent,no
39,technician,married,university,yes,no,telephone,may,mon,320,3,999,0,nonexistent,no
45,management,married,university,no,no,telephone,may,mon,98,2,999,0,nonexistent,no
28,admin,married,high_school,yes,no,telephone,may,mon,55,2,999,0,nonexistent,no
29,management,single,university,yes,no,telephone,may,mon,253,2,999,0,nonexistent,no
47,services,divorced,high_school,no,no,telephone,may,mon,198,3,999,0,nonexistent,no
33,admin,married,high_school,yes,yes,telephone,may,mon,115,4,999,0,nonexistent,no
31,services,single,high_school,unknown,unknown,telephone,may,mon,456,6,999,0,nonexistent,no
41,management,married,high_school,no,no,telephone,may,mon,264,2,999,0,nonexistent,no
40,admin,married,basic,yes,yes,telephone,may,mon,184,4,999,0,nonexistent,no
29,blue-collar,married,basic,no,no,telephone,may,mon,65,5,999,0,nonexistent,no
31,blue-collar,single,high_school,yes,no,telephone,may,mon,93,4,999,0,nonexistent,no
37,admin,married,high_school,yes,no,telephone,may,mon,166,4,999,0,nonexistent,no
42,admin,single,unknown,no,no,telephone,may,mon,51,9,999,0,nonexistent,no
46,admin,divorced,university,no,no,telephone,may,mon,303,3,999,0,nonexistent,no
45,entrepreneur,married,basic,no,no,telephone,may,mon,249,4,999,0,nonexistent,no
47,management,married,university,no,no,telephone,may,mon,24,12,999,0,nonexistent,no
37,blue-collar,single,high_school,no,no,telephone,may,mon,325,4,999,0,nonexistent,no
36,admin,single,high_school,yes,yes,telephone,may,mon,111,4,999,0,nonexistent,no
39,blue-collar,divorced,basic,yes,no,telephone,may,tue,182,6,999,0,nonexistent,no
43,technician,single,university,no,no,telephone,may,tue,139,1,999,0,nonexistent,no
26,admin,single,high_school,no,no,telephone,may,tue,109,1,999,0,nonexistent,no
37,services,married,basic,yes,no,telephone,may,tue,518,1,999,0,nonexistent,no
32,admin,single,university,no,no,telephone,may,tue,1346,1,999,0,nonexistent,yes
33,housemaid,married,basic,no,no,telephone,may,tue,213,1,999,0,nonexistent,no
