,Position,Track Name,Artist,Streams,date,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
2087,88,I Fall Apart,Post Malone,12520,2017-11-05,0.5379999999999999,0.196,143.95,0.0382,0.0689,0.0,4,0.556,8,223347,-5.4079999999999995,0.29100000000000004,0
2088,89,Good Old Days (feat. Kesha),Macklemore,12412,2017-11-05,0.51,0.11199999999999999,122.964,0.0633,0.446,2.46e-05,4,0.7120000000000001,8,240507,-8.162,0.268,1
2089,90,Nobody Compares To You,Gryffin,11933,2017-11-05,0.7390000000000001,0.188,104.884,0.0435,0.21600000000000003,0.0,4,0.584,2,231383,-4.72,0.35100000000000003,1
2090,91,Glorious (feat. Skylar Grey),Macklemore,11783,2017-11-05,0.794,0.11199999999999999,139.994,0.0522,0.0323,2.59e-05,4,0.731,0,220454,-5.126,0.35600000000000004,0
2091,92,Slow Hands,Niall Horan,11683,2017-11-05,0.418,0.0579,85.90899999999999,0.0425,0.0129,0.0,4,0.7340000000000001,0,188174,-6.678,0.868,1
2092,93,Restart,Room 39,11645,2017-11-05,0.478,0.0892,78.015,0.048,0.5529999999999999,0.0,4,0.711,4,274615,-8.943,0.424,0
2093,94,Photograph,Ed Sheeran,11603,2017-11-05,0.379,0.0986,107.98899999999999,0.0476,0.607,0.00046399999999999995,4,0.614,4,258987,-10.48,0.201,1
2094,95,แค่ฉันมีเธอ (Finn),Room 39,11191,2017-11-05,0.762,0.139,92.053,0.0609,0.313,0.0,4,0.7040000000000001,11,176400,-5.172999999999999,0.9159999999999999,1
2095,96,Congratulations,Post Malone,11177,2017-11-05,0.804,0.253,123.146,0.0363,0.215,0.0,4,0.63,6,220293,-4.183,0.49200000000000005,1
2096,97,Stay With You,Cheat Codes,11121,2017-11-05,0.513,0.0894,139.97899999999998,0.0411,0.102,1.69e-06,4,0.7440000000000001,2,211671,-9.492,0.353,0
2097,98,Unforgettable,French Montana,11113,2017-11-05,0.769,0.10400000000000001,97.985,0.12300000000000001,0.0293,0.0101,4,0.726,6,233902,-5.043,0.733,1
2098,99,Without You (feat. Sandro Cavazza),Avicii,10943,2017-11-05,0.855,0.0404,134.009,0.0441,0.00179,0.0,4,0.652,2,181673,-4.832,0.27899999999999997,1
2099,100,MotorSport,Migos,10889,2017-11-05,0.529,0.179,138.003,0.191,0.0519,0.0,4,0.9009999999999999,2,307660,-4.4430000000000005,0.146,1
2100,101,More Than You Know,Axwell /\ Ingrosso,10846,2017-11-05,0.743,0.257,123.074,0.0355,0.034,0.0,4,0.644,5,203000,-5.002,0.544,0
2101,102,Your Song,Rita Ora,10801,2017-11-05,0.624,0.0513,117.959,0.0488,0.158,0.0,4,0.855,1,180757,-4.093,0.9620000000000001,1
2102,103,As If It's Your Last,BLACKPINK,10620,2017-11-05,0.853,0.0759,125.03399999999999,0.0816,0.0688,0.0,4,0.7859999999999999,8,213264,-2.687,0.45,1
2103,104,Complicated (feat. Kiiara),Dimitri Vegas & Like Mike,10522,2017-11-05,0.8190000000000001,0.159,90.00399999999999,0.0313,0.191,0.0,4,0.6779999999999999,8,184248,-3.306,0.499,1
2104,105,XO Tour Llif3,Lil Uzi Vert,10501,2017-11-05,0.75,0.109,155.096,0.231,0.00264,0.0,4,0.732,11,182707,-6.3660000000000005,0.401,0
2105,106,ลืมไปก่อน,Buddha Bless,10479,2017-11-05,0.644,0.11699999999999999,199.96,0.0776,0.467,0.0,4,0.5329999999999999,1,217973,-5.79,0.755,0
2106,107,รู้ยัง - Acoustic Live Session,Ton Thanasit,10426,2017-11-05,0.573,0.142,91.95700000000001,0.0751,0.792,0.0,4,0.737,5,258362,-7.731,0.7090000000000001,0
2107,108,First Love,Lost Kings,10409,2017-11-05,0.938,0.128,94.38,0.35,0.0257,1.39e-05,4,0.619,5,207428,-5.245,0.601,1
2108,109,คนที่คุณก็รู้ว่าใคร,Stamp,10347,2017-11-05,0.667,0.193,200.167,0.0323,0.405,1.5399999999999998e-05,4,0.531,6,213600,-7.037000000000001,0.8370000000000001,1
2109,110,Gashina,SUNMI,10308,2017-11-05,0.833,0.195,93.941,0.094,0.0556,0.0,4,0.722,6,180000,-3.915,0.53,1
2110,111,Closer,The Chainsmokers,10179,2017-11-05,0.524,0.111,95.01,0.0338,0.414,0.0,4,0.748,8,244960,-5.599,0.6609999999999999,1
2111,112,Personal,The Vamps,10145,2017-11-05,0.6970000000000001,0.1,100.001,0.102,0.0658,0.0,4,0.522,0,193200,-3.4939999999999998,0.447,1
2112,113,หลับลึก,Tattoo Colour,10091,2017-11-05,0.73,0.045,101.01100000000001,0.0292,0.11800000000000001,0.0,4,0.6459999999999999,2,190240,-3.89,0.8170000000000001,1
2113,114,Mi Gente (feat. Beyoncé),J Balvin,10068,2017-11-05,0.7140000000000001,0.253,104.99600000000001,0.0792,0.0249,0.0,4,0.705,11,209733,-6.39,0.434,0
2114,115,Heartline,Craig David,10063,2017-11-05,0.779,0.17800000000000002,106.96600000000001,0.0433,0.326,0.0,4,0.758,8,192880,-3.531,0.78,0
2115,116,เธอทำให้ได้รู้,Potato,10000,2017-11-05,0.7170000000000001,0.121,173.8,0.0318,0.213,0.0,4,0.40700000000000003,11,284138,-5.54,0.396,1
2116,117,Believer,Imagine Dragons,9954,2017-11-05,0.787,0.14,124.98200000000001,0.10800000000000001,0.0524,0.0,4,0.779,10,204347,-4.305,0.708,0
2117,118,We Could Go Back,Jonas Blue,9883,2017-11-05,0.7709999999999999,0.106,100.024,0.0363,0.11800000000000001,0.00108,4,0.701,8,192449,-5.7139999999999995,0.22699999999999998,1
2118,119,กะทันหัน,Fymme Bongkot,9859,2017-11-05,0.585,0.10800000000000001,95.01299999999999,0.03,0.715,0.0,4,0.736,9,280779,-7.577999999999999,0.731,1
2119,120,HUMBLE.,Kendrick Lamar,9831,2017-11-05,0.621,0.0958,150.011,0.102,0.00028199999999999997,5.39e-05,4,0.9079999999999999,1,177000,-6.638,0.42100000000000004,0
2120,121,What About Us,P!nk,9830,2017-11-05,0.588,0.0906,113.617,0.0507,0.0285,2.11e-06,4,0.489,1,269600,-6.1770000000000005,0.187,1
2121,122,Mi Gente,J Balvin,9591,2017-11-05,0.677,0.13,103.809,0.0993,0.0148,6.21e-06,4,0.5429999999999999,11,189440,-4.915,0.294,0
2122,123,Bodak Yellow,Cardi B,9451,2017-11-05,0.723,0.34600000000000003,125.022,0.109,0.0672,0.0,4,0.929,11,223962,-5.792000000000001,0.45799999999999996,0
2123,124,Bank Account,21 Savage,9378,2017-11-05,0.34600000000000003,0.0871,75.016,0.35100000000000003,0.0151,7.04e-06,4,0.884,8,220307,-8.228,0.376,0
2124,125,วู่วาม - Unreleased Version,Season Five,9275,2017-11-05,0.556,0.11699999999999999,92.01700000000001,0.0312,0.557,0.000227,4,0.6779999999999999,8,265747,-6.718,0.373,1
2125,126,ถ้าหาก,Two Popetorn,9259,2017-11-05,0.703,0.19399999999999998,92.02,0.0331,0.21899999999999997,0.0,4,0.6729999999999999,7,221163,-7.877999999999999,0.631,1
2126,127,เวลา,Opor Praput,9222,2017-11-05,0.48200000000000004,0.14,148.062,0.040999999999999995,0.345,0.0,4,0.644,5,246716,-7.787999999999999,0.465,1
2127,128,Energetic,Wanna One,9220,2017-11-05,0.8859999999999999,0.11199999999999999,125.046,0.0461,0.057999999999999996,0.0,4,0.7140000000000001,0,189356,-3.076,0.752,1
2128,129,"Baby, You Make Me Crazy",Sam Smith,9081,2017-11-05,0.648,0.17600000000000002,169.743,0.0994,0.007390000000000001,4.8700000000000005e-05,4,0.513,5,207966,-7.7139999999999995,0.49700000000000005,0
2129,130,คนบนฟ้า,Paradox,9009,2017-11-05,0.617,0.0964,120.065,0.0308,0.535,3.52e-05,4,0.7759999999999999,7,190560,-8.533999999999999,0.8390000000000001,1
2130,131,Colors - Acoustic,SIN,8989,2017-11-05,0.531,0.0774,121.015,0.0313,0.578,5.98e-05,4,0.67,2,212869,-9.299,0.45399999999999996,1
2131,132,Spring Day,BTS,8902,2017-11-05,0.846,0.13,106.992,0.0354,0.0063,1.68e-06,4,0.539,8,274097,-3.1919999999999997,0.46,1
2132,133,Versace on the Floor,Bruno Mars,8787,2017-11-05,0.574,0.083,174.15200000000002,0.0454,0.196,0.0,4,0.578,2,261240,-6.209,0.301,1
2133,134,ก็แค่ไม่มีฉัน,Violette Wautier,8780,2017-11-05,0.55,0.0944,121.958,0.0416,0.509,0.0003,4,0.698,5,240492,-6.47,0.0752,1
2134,135,ปากแข็ง (Just in my mind) - เพลงประกอบซีรีส์ Slam Dance ทุ่มฝันสนั่นฟลอร์,Mild,8683,2017-11-05,0.619,0.0455,71.968,0.0401,0.0276,0.0,4,0.589,6,256000,-8.116,0.5920000000000001,1
2135,136,One Last Song,Sam Smith,8628,2017-11-05,0.53,0.321,103.32600000000001,0.0284,0.36700000000000005,0.0,3,0.672,1,192922,-6.43,0.485,1
2136,137,ทดลองใช้,Pun Basher,8549,2017-11-05,0.836,0.1,109.986,0.0342,0.0877,0.0,4,0.778,8,246545,-2.7089999999999996,0.847,1
2137,138,Thinking out Loud,Ed Sheeran,8534,2017-11-05,0.445,0.184,78.998,0.0295,0.474,0.0,4,0.7809999999999999,2,281560,-6.061,0.591,1
2138,139,Best Of Me,BTS,8510,2017-11-05,0.7559999999999999,0.396,121.96,0.0762,0.0298,0.0,4,0.6509999999999999,8,227191,-4.388,0.473,1
2139,140,Unpredictable,Olly Murs,8492,2017-11-05,0.733,0.102,104.007,0.0423,0.0551,0.0,4,0.63,1,199586,-4.338,0.486,1
2140,141,Stay Young,Mike Perry,8418,2017-11-05,0.713,0.226,89.99600000000001,0.0406,0.0754,0.0,4,0.5720000000000001,5,157005,-4.8260000000000005,0.5589999999999999,1
2141,142,ทุกคนเคยร้องไห้,Pang Nakarin,8414,2017-11-05,0.581,0.0988,129.352,0.0277,0.34299999999999997,1.15e-06,4,0.6559999999999999,3,274147,-5.522,0.47100000000000003,1
2142,143,ร่มสีเทา,Whatcharawale,8383,2017-11-05,0.7490000000000001,0.209,169.555,0.245,0.419,0.0,4,0.556,4,223107,-6.007999999999999,0.787,1
2143,144,Say You Won't Let Go,James Arthur,8376,2017-11-05,0.557,0.0902,85.04299999999999,0.059000000000000004,0.695,0.0,4,0.358,10,211467,-7.398,0.494,1
2144,145,Labelle - Acoustic,Telex Telexs,8339,2017-11-05,0.36700000000000005,0.0943,98.052,0.0275,0.94,0.218,4,0.657,1,336562,-7.01,0.225,1
2145,146,Go Go,BTS,8335,2017-11-05,0.617,0.0857,136.082,0.0841,0.171,0.0,4,0.856,10,235780,-5.308,0.759,0
2146,147,Find You,Nick Jonas,8314,2017-11-05,0.73,0.0826,125.993,0.0338,0.0011300000000000001,0.0,4,0.632,6,197893,-4.075,0.311,0
2147,148,อย่าเพิ่งใจร้าย,The Mousses,8277,2017-11-05,0.762,0.0957,99.98899999999999,0.0967,0.0708,0.0,4,0.674,0,238690,-5.452000000000001,0.617,1
2148,149,Ko Ko Bop,EXO,8262,2017-11-05,0.85,0.0678,145.983,0.0468,0.0319,4.8100000000000004e-05,4,0.7490000000000001,0,190423,-4.346,0.672,1
2149,150,ให้ฉันดูแลเธอ - เพลงประกอบละคร ผู้ใหญ่ลีกับนางมา,Namm Ronnadet,8261,2017-11-05,0.6709999999999999,0.102,94.038,0.0251,0.319,0.00018999999999999998,4,0.68,10,220353,-9.462,0.789,1
2150,151,อยู่ต่อเลยได้ไหม,Singto Numchok,8169,2017-11-05,0.455,0.213,88.064,0.0702,0.5329999999999999,0.0,4,0.778,9,227102,-10.857999999999999,0.802,1
2151,152,Midnight Train,Sam Smith,7932,2017-11-05,0.597,0.179,96.06,0.0692,0.377,2.8600000000000004e-05,4,0.713,4,207164,-7.117000000000001,0.39899999999999997,1
2152,153,superlit,gnash,7838,2017-11-05,0.622,0.163,95.02,0.10099999999999999,0.27699999999999997,0.0,4,0.855,9,164284,-6.603,0.41200000000000003,1
2153,154,Paris,The Chainsmokers,7834,2017-11-05,0.6579999999999999,0.0939,99.99,0.0304,0.0215,1.66e-06,4,0.653,2,221507,-6.428,0.21899999999999997,1
2154,155,Say It First,Sam Smith,7809,2017-11-05,0.40700000000000003,0.111,119.781,0.0914,0.7659999999999999,0.000185,4,0.5660000000000001,0,247555,-10.293,0.156,1
2155,156,Blood Sweat & Tears,BTS,7786,2017-11-05,0.885,0.35700000000000004,92.959,0.106,0.0244,0.0,4,0.583,0,217052,-3.571,0.601,0
2156,157,Love Yourself,Justin Bieber,7755,2017-11-05,0.37799999999999995,0.28,100.41799999999999,0.43799999999999994,0.835,0.0,4,0.609,4,233720,-9.828,0.515,1
2157,158,MIC Drop,BTS,7739,2017-11-05,0.889,0.0816,169.959,0.0918,0.00912,0.0,4,0.667,6,238193,-4.851,0.541,1
2158,159,Anyway,Tyron Hapi,7679,2017-11-05,0.85,0.133,104.024,0.135,0.0709,6.3e-06,4,0.687,5,169219,-4.91,0.611,0
2159,160,I'm Not The Only One,Sam Smith,7580,2017-11-05,0.496,0.0772,80.994,0.0453,0.5539999999999999,2.65e-05,4,0.45299999999999996,5,239317,-5.785,0.501,1
2160,161,เรื่องมหัศจรรย์,Sofa,7560,2017-11-05,0.627,0.13,176.07299999999998,0.0317,0.0302,1.6100000000000002e-05,4,0.523,7,245413,-6.696000000000001,0.433,1
2161,162,빨간 맛 Red Flavor,Red Velvet,7482,2017-11-05,0.917,0.0839,125.042,0.18899999999999997,0.0409,0.0,4,0.7090000000000001,9,191139,-3.315,0.515,1
2162,163,Lemon,N.E.R.D,7402,2017-11-05,0.73,0.10099999999999999,95.044,0.08800000000000001,0.0019399999999999999,8.51e-05,4,0.919,1,219880,-6.581,0.18899999999999997,1
2163,164,Kids in Love (feat. The Night Game),Kygo,7399,2017-11-05,0.6729999999999999,0.20800000000000002,121.87,0.0348,0.39899999999999997,1.21e-06,4,0.499,0,263400,-4.505,0.301,1
2164,165,ปลายทางที่ว่างเปล่า - เพลงประกอบ Club Friday Celeb's Stories,Aof Pongsak,7398,2017-11-05,0.5479999999999999,0.13,129.959,0.0321,0.748,0.0,4,0.5760000000000001,0,274154,-6.006,0.34700000000000003,1
2165,166,We Don't Talk Anymore,Charlie Puth,7389,2017-11-05,0.563,0.179,100.01700000000001,0.134,0.621,0.0,4,0.728,1,217707,-8.052999999999999,0.35200000000000004,0
2166,167,Stay With Me,CHANYEOL,7372,2017-11-05,0.526,0.126,78.643,0.0484,0.428,0.0,5,0.314,0,192441,-4.686,0.195,0
2167,168,ทางของฝุ่น (Dust),Atom Chanakan,7328,2017-11-05,0.47600000000000003,0.305,97.62100000000001,0.0246,0.6709999999999999,0.0157,3,0.595,7,264627,-7.8629999999999995,0.35700000000000004,1
2168,169,หมายความว่าอะไร,MEAN,7291,2017-11-05,0.5379999999999999,0.184,159.828,0.0462,0.75,0.0,4,0.589,10,195143,-5.665,0.659,1
2169,170,Ghostface Killers,21 Savage,7233,2017-11-05,0.436,0.342,82.994,0.155,0.331,1.3000000000000001e-05,4,0.782,2,268933,-7.0329999999999995,0.243,1
2170,171,The Scientist,Coldplay,7153,2017-11-05,0.442,0.11,146.44799999999998,0.0243,0.727,1.7100000000000002e-05,4,0.56,5,309600,-7.224,0.212,1
2171,172,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,7123,2017-11-05,0.451,0.325,117.973,0.0585,0.0631,1.3000000000000001e-05,4,0.735,0,245200,-8.374,0.0862,1
2172,173,Let's Go,Lipta,7043,2017-11-05,0.769,0.0637,124.008,0.0337,0.0288,0.0,4,0.785,6,208921,-7.499,0.87,1
2173,174,Jocelyn Flores,XXXTENTACION,7033,2017-11-05,0.391,0.297,134.02100000000002,0.242,0.469,4.13e-06,4,0.872,0,119133,-9.144,0.43700000000000006,0
2174,175,กอดไม่ได้,Bedroom Audio,7022,2017-11-05,0.474,0.0663,170.018,0.0356,0.0929,0.000404,4,0.361,0,286192,-8.155,0.249,1
2175,176,I Feel It Coming,The Weeknd,7014,2017-11-05,0.8190000000000001,0.0679,92.99,0.11800000000000001,0.426,0.0,4,0.773,0,269187,-5.946000000000001,0.585,0
2176,177,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",Lorde,6993,2017-11-05,0.557,0.156,106.12200000000001,0.17300000000000001,0.272,0.0,4,0.541,0,214255,-5.093999999999999,0.17300000000000001,0
2177,178,Bad At Love,Halsey,6986,2017-11-05,0.7509999999999999,0.0893,118.384,0.0296,0.0604,0.0,4,0.675,0,181279,-3.5389999999999997,0.612,1
2178,179,ปล่อย,Pop Pongkool,6984,2017-11-05,0.512,0.0965,176.049,0.0342,0.00379,0.0025,4,0.4,7,279240,-8.482000000000001,0.316,1
2179,180,Starboy,The Weeknd,6933,2017-11-05,0.594,0.134,186.054,0.282,0.165,3.49e-06,4,0.6809999999999999,7,230453,-7.028,0.535,1
2180,181,24K Magic,Bruno Mars,6917,2017-11-05,0.8029999999999999,0.153,106.97,0.0797,0.034,0.0,4,0.818,1,225983,-4.282,0.632,1
2181,182,อยากฟัง,Violette Wautier,6856,2017-11-05,0.289,0.109,180.16099999999997,0.0334,0.7909999999999999,0.000977,4,0.43200000000000005,3,187736,-7.84,0.35200000000000004,1
2182,183,คนที่ฟ้าส่งมาให้รักกัน,La Ong Fong,6823,2017-11-05,0.451,0.196,90.0,0.0362,0.695,7.64e-05,4,0.612,11,236500,-10.924000000000001,0.377,1
2183,184,Carry You Home,Tiësto,6805,2017-11-05,0.7240000000000001,0.11599999999999999,121.884,0.0839,0.0308,0.0,4,0.518,8,192731,-6.327000000000001,0.33399999999999996,1
2184,185,Demons,Imagine Dragons,6804,2017-11-05,0.71,0.28,179.56099999999998,0.0547,0.20199999999999999,9e-05,4,0.327,3,175200,-2.928,0.41600000000000004,1
2185,186,No Limit,G-Eazy,6800,2017-11-05,0.7709999999999999,0.0853,175.957,0.244,0.0117,0.0,4,0.838,1,245387,-3.7910000000000004,0.405,1
2186,187,PLAYING WITH FIRE - KR Ver.,BLACKPINK,6788,2017-11-05,0.758,0.18600000000000003,97.052,0.10800000000000001,0.044000000000000004,0.0,4,0.7040000000000001,4,197667,-4.393,0.6629999999999999,0
2187,188,It's You,Henry,6719,2017-11-05,0.46799999999999997,0.128,76.045,0.0247,0.637,0.0,4,0.545,7,231643,-6.064,0.27899999999999997,1
2188,189,Burn It Up,Wanna One,6690,2017-11-05,0.8490000000000001,0.39799999999999996,127.92299999999999,0.0563,0.0461,0.0,4,0.642,11,214942,-3.266,0.601,0
2189,190,กอดตัวเอง - Acoustic Version,Bell Supol,6672,2017-11-05,0.5379999999999999,0.102,91.46600000000001,0.0577,0.843,8.28e-05,4,0.6990000000000001,1,216493,-8.277999999999999,0.774,1
2190,191,ใช่มั้ย?,Oui,6652,2017-11-05,0.591,0.25,96.06,0.0558,0.281,0.0,4,0.711,0,252000,-6.858,0.807,1
2191,192,CLAP,SEVENTEEN,6638,2017-11-05,0.9179999999999999,0.409,100.024,0.0607,0.141,0.0,4,0.722,8,167797,-2.952,0.831,1
2192,193,โอ้เธอ,Songkarn Rangsant,6547,2017-11-05,0.601,0.14400000000000002,140.012,0.0307,0.28800000000000003,0.0,4,0.541,7,284768,-5.984,0.395,1
2193,194,Stay With Me,Sam Smith,6533,2017-11-05,0.419,0.11,85.014,0.0389,0.568,0.000217,4,0.479,0,172724,-6.517,0.18600000000000003,1
2194,195,เพียง,Chart Suchart,6511,2017-11-05,0.621,0.133,128.041,0.0295,0.14300000000000002,0.0,4,0.545,0,259000,-6.334,0.35100000000000003,1
2195,196,Stay (with Alessia Cara),Zedd,6502,2017-11-05,0.634,0.115,102.01299999999999,0.0654,0.23199999999999998,0.0,4,0.679,5,210091,-5.024,0.498,0
2196,197,Don't Wanna Cry,SEVENTEEN,6490,2017-11-05,0.6829999999999999,0.16,100.005,0.0325,0.16399999999999998,1.53e-06,4,0.7809999999999999,0,203427,-4.258,0.722,1
2197,198,Immigrant Song - Remaster,Led Zeppelin,6484,2017-11-05,0.932,0.349,112.93700000000001,0.0554,0.013000000000000001,0.16899999999999998,4,0.564,11,146250,-10.068,0.619,1
2198,199,ยังรอ,Ben Chalatit,6445,2017-11-05,0.4,0.17600000000000002,130.248,0.0295,0.695,0.0,4,0.40299999999999997,9,274985,-7.936,0.284,1
2199,200,Faded,Alan Walker,6425,2017-11-05,0.6509999999999999,0.111,90.01100000000001,0.0306,0.0291,3.2e-06,4,0.589,6,212627,-5.0969999999999995,0.166,1
2200,1,Perfect,Ed Sheeran,63311,2017-11-12,0.44799999999999995,0.106,95.05,0.0232,0.163,0.0,3,0.599,8,263400,-6.312,0.168,1
2201,2,Too Good At Goodbyes,Sam Smith,60704,2017-11-12,0.37200000000000005,0.16899999999999998,91.87299999999999,0.0432,0.64,0.0,4,0.6809999999999999,5,201000,-8.237,0.47600000000000003,1
2202,3,Havana,Camila Cabello,55437,2017-11-12,0.517,0.10400000000000001,104.992,0.0312,0.18600000000000003,3.8e-05,4,0.768,7,216897,-4.323,0.418,0
2203,4,อย่าบอก,Atom Chanakan,55209,2017-11-12,0.418,0.222,75.991,0.0436,0.735,0.0,4,0.5489999999999999,0,229000,-9.668,0.37799999999999995,1
2204,5,Wolves,Selena Gomez,53137,2017-11-12,0.802,0.177,124.98899999999999,0.0394,0.139,0.0,4,0.715,11,197993,-4.647,0.327,0
2205,6,How Long,Charlie Puth,52071,2017-11-12,0.581,0.0805,110.008,0.0767,0.18899999999999997,3.61e-06,4,0.8490000000000001,1,198237,-5.242999999999999,0.779,0
2206,7,What Lovers Do (feat. SZA),Maroon 5,51641,2017-11-12,0.615,0.0855,110.009,0.0671,0.0786,2.98e-06,4,0.795,5,199849,-5.211,0.39299999999999996,0
2207,8,New Rules,Dua Lipa,43255,2017-11-12,0.7,0.153,116.073,0.0694,0.0026100000000000003,1.56e-05,4,0.762,9,209320,-6.021,0.608,0
2208,9,Shape of You,Ed Sheeran,40622,2017-11-12,0.652,0.0931,95.977,0.0802,0.581,0.0,4,0.825,1,233713,-3.1830000000000003,0.9309999999999999,0
2209,10,รักตัวเอง,Room 39,40092,2017-11-12,0.728,0.0785,92.006,0.0477,0.18899999999999997,0.0,4,0.7559999999999999,7,219130,-5.6370000000000005,0.912,1
2210,11,Dusk Till Dawn - Radio Edit,ZAYN,39756,2017-11-12,0.43700000000000006,0.106,180.043,0.039,0.10099999999999999,1.27e-06,4,0.258,11,239000,-6.593,0.0967,0
2211,12,จังหวะจะรัก - From “Heartbeat” Original Soundtrack,Violette Wautier,36192,2017-11-12,0.687,0.087,89.931,0.0278,0.138,0.000177,4,0.546,8,220000,-5.129,0.213,1
2212,13,Young Dumb & Broke,Khalid,34825,2017-11-12,0.539,0.165,136.94899999999998,0.0421,0.19899999999999998,1.66e-05,4,0.7979999999999999,1,202547,-6.351,0.39399999999999996,1
2213,14,รังเกียจกันไหม?,UrboyTJ,34561,2017-11-12,0.37200000000000005,0.0739,136.99200000000002,0.0707,0.485,9.63e-06,4,0.8029999999999999,9,197493,-10.058,0.134,1
2214,15,หัวใจทศกัณฐ์(Devil's Heart),Keng Tachaya,31779,2017-11-12,0.546,0.0889,174.106,0.268,0.621,0.0,4,0.603,0,240690,-7.439,0.305,1
2215,16,1-800-273-8255,Logic,30220,2017-11-12,0.574,0.19,100.021,0.0479,0.57,0.0,4,0.62,5,250173,-7.787999999999999,0.35200000000000004,0
2216,17,Silence,Marshmello,29612,2017-11-12,0.7609999999999999,0.17,141.971,0.0853,0.256,4.96e-06,4,0.52,4,180823,-3.093,0.28600000000000003,1
2217,18,All Falls Down (feat. Juliander),Alan Walker,29343,2017-11-12,0.6779999999999999,0.361,97.976,0.057999999999999996,0.303,0.0,4,0.6579999999999999,1,199111,-4.407,0.662,1
2218,19,บทสุดท้าย,BANKK CA$H,29056,2017-11-12,0.747,0.10300000000000001,169.96900000000002,0.0954,0.37799999999999995,0.0,4,0.495,1,219000,-5.577999999999999,0.736,1
2219,20,There for You,Martin Garrix,28660,2017-11-12,0.644,0.124,105.969,0.0553,0.124,0.0,4,0.611,6,221904,-7.607,0.13,0
2220,21,ถอนหายใจ,Mild,28408,2017-11-12,0.547,0.374,180.187,0.0789,0.10099999999999999,0.000165,4,0.537,7,296693,-10.484000000000002,0.618,1
2221,22,Thunder,Imagine Dragons,27844,2017-11-12,0.81,0.155,167.88,0.0479,0.00683,0.21,4,0.6,0,187147,-4.749,0.298,1
2222,23,Let You Down,NF,27590,2017-11-12,0.716,0.17300000000000001,148.015,0.111,0.33,0.0,4,0.659,5,212120,-5.672999999999999,0.43700000000000006,0
